"assay_row_id","source_branch","source_file","source_sheet","source_sheet_row","sample_id_raw","sample_id_base","ring","feather_type_raw","feather_type","is_repeat_assay","amount_mg","cn_mass_ratio","sex","tag_id_adjusted","tag_id_raw_examples","sampling_location_general","sampling_location_specific","sampling_site_label","status","status_bin","migratory_status_comment","longitude_capture","latitude_capture","status_known","source_phenotype_row_ids","source_phenotype_row_count","sample_identifier_examples","measurement_id_normalised_d15n","measurement_id_normalised_d13c","measurement_id_normalised_d2h","raw_normalised_d15n","raw_normalised_d13c","raw_normalised_d2h","audit_normalised_d15n","audit_normalised_d13c","audit_normalised_d2h","adjudicated_normalised_d15n","adjudicated_normalised_d13c","adjudicated_normalised_d2h","strict_normalised_d15n","strict_normalised_d13c","strict_normalised_d2h","sensitivity_normalised_d15n","sensitivity_normalised_d13c","sensitivity_normalised_d2h","included_in_canonical_normalised_d15n","included_in_canonical_normalised_d13c","included_in_canonical_normalised_d2h","included_in_strict_normalised_d15n","included_in_strict_normalised_d13c","included_in_strict_normalised_d2h","included_in_sensitivity_normalised_d15n","included_in_sensitivity_normalised_d13c","included_in_sensitivity_normalised_d2h","assay_qc_action_normalised_d15n","assay_qc_action_normalised_d13c","assay_qc_action_normalised_d2h","assay_qc_reason_normalised_d15n","assay_qc_reason_normalised_d13c","assay_qc_reason_normalised_d2h","assay_qc_evidence_source_normalised_d15n","assay_qc_evidence_source_normalised_d13c","assay_qc_evidence_source_normalised_d2h","assay_qc_decision_id_normalised_d15n","assay_qc_decision_id_normalised_d13c","assay_qc_decision_id_normalised_d2h","assay_qc_explicit_normalised_d15n","assay_qc_explicit_normalised_d13c","assay_qc_explicit_normalised_d2h","assay_qc_value_changed_normalised_d15n","assay_qc_value_changed_normalised_d13c","assay_qc_value_changed_normalised_d2h","assay_qc_value_excluded_normalised_d15n","assay_qc_value_excluded_normalised_d13c","assay_qc_value_excluded_normalised_d2h","assay_qc_repeat_pair_detected_normalised_d15n","assay_qc_repeat_pair_detected_normalised_d13c","assay_qc_repeat_pair_detected_normalised_d2h","assay_qc_repeat_detection_sources_normalised_d15n","assay_qc_repeat_detection_sources_normalised_d13c","assay_qc_repeat_detection_sources_normalised_d2h","assay_qc_repeat_detection_pattern_normalised_d15n","assay_qc_repeat_detection_pattern_normalised_d13c","assay_qc_repeat_detection_pattern_normalised_d2h","assay_qc_repeat_resolution_status_normalised_d15n","assay_qc_repeat_resolution_status_normalised_d13c","assay_qc_repeat_resolution_status_normalised_d2h","assay_qc_audit_retained_normalised_d15n","assay_qc_audit_retained_normalised_d13c","assay_qc_audit_retained_normalised_d2h","assay_qc_excluded_by_lab_instruction_normalised_d15n","assay_qc_excluded_by_lab_instruction_normalised_d13c","assay_qc_excluded_by_lab_instruction_normalised_d2h","assay_qc_contributes_to_model_value_normalised_d15n","assay_qc_contributes_to_model_value_normalised_d13c","assay_qc_contributes_to_model_value_normalised_d2h","assay_qc_model_value_method_normalised_d15n","assay_qc_model_value_method_normalised_d13c","assay_qc_model_value_method_normalised_d2h","assay_qc_model_source_rows_normalised_d15n","assay_qc_model_source_rows_normalised_d13c","assay_qc_model_source_rows_normalised_d2h","assay_qc_strict_row_action_normalised_d15n","assay_qc_strict_row_action_normalised_d13c","assay_qc_strict_row_action_normalised_d2h","assay_qc_sensitivity_row_action_normalised_d15n","assay_qc_sensitivity_row_action_normalised_d13c","assay_qc_sensitivity_row_action_normalised_d2h","assay_qc_sensitivity_selected_source_row_normalised_d15n","assay_qc_sensitivity_selected_source_row_normalised_d13c","assay_qc_sensitivity_selected_source_row_normalised_d2h","assay_qc_sensitivity_selected_value_normalised_d15n","assay_qc_sensitivity_selected_value_normalised_d13c","assay_qc_sensitivity_selected_value_normalised_d2h","assay_qc_manual_review_pending_normalised_d15n","assay_qc_manual_review_pending_normalised_d13c","assay_qc_manual_review_pending_normalised_d2h","assay_qc_manual_review_reason_normalised_d15n","assay_qc_manual_review_reason_normalised_d13c","assay_qc_manual_review_reason_normalised_d2h","assay_qc_manual_review_notes_normalised_d15n","assay_qc_manual_review_notes_normalised_d13c","assay_qc_manual_review_notes_normalised_d2h"
"live_cn_assay_0158","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N",169,"CP19365_2024-10-10_primary feather","CP19365_2024-10-10_primary feather","CP19365","primary","Primary",FALSE,0.191,3.5212597998533,"F","266434","266434","South Island, New Zealand","Tasman River, Mt. Cook National Park","Tasman River","AU migrant","migrant","PTT revealed this bird leaving Tasman Valley to stage at Loganburn Reservoir (Central Otago) from mid-Jan to mid-April before migrating to inland South Australia (near Lake Hawdon)",170.143352,-43.73679,TRUE,"live_pheno_015|live_pheno_032",2,"CP19365_2024-10-10","live_measurement_0315","live_measurement_0316",,3.98038410702127,-22.7946566599693,,3.98038410702127,-22.7946566599693,,3.98038410702127,-22.7946566599693,,3.98038410702127,-22.7946566599693,,3.98038410702127,-22.7946566599693,,TRUE,TRUE,,TRUE,TRUE,,TRUE,TRUE,,"keep","keep",,,,,,,,,,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,,,,,,,,,,,TRUE,TRUE,,FALSE,FALSE,,TRUE,TRUE,,"single_raw","single_raw",,"169","169",,"include","include",,"include","include",,,,,,,,FALSE,FALSE,,,,,,,
"live_h_assay_0001","live_batch5_h","data/Master_TCEA_H_SI_Batch 5 breast and primary feathers_LEH_v1_SB.xls","Sample results_H",11,"04258275_2024-10-14_breast","04258275_2024-10-14_breast","04258275","breast","Breast",FALSE,0.158,,"M",,,"South Island, New Zealand","Te Anau, Southland","Te Anau","AU migrant","migrant","Originally banded on King Island, Tasmania in 2010 as a first year",167.744617,-45.414383,TRUE,"live_pheno_001|live_pheno_018",2,"04258275_2024-10-14",,,"live_measurement_0317",,,-0.561124353151239,,,-0.561124353151239,,,-0.561124353151239,,,-0.561124353151239,,,-0.561124353151239,,,TRUE,,,TRUE,,,TRUE,,,"keep",,,,,,,,,,,,FALSE,,,FALSE,,,FALSE,,,FALSE,,,,,,,,,,,,TRUE,,,FALSE,,,TRUE,,,"single_raw",,,"11",,,"include",,,"include",,,,,,,,,FALSE,,,,,,
"live_h_assay_0002","live_batch5_h","data/Master_TCEA_H_SI_Batch 5 breast and primary feathers_LEH_v1_SB.xls","Sample results_H",12,"04258275_2024-10-14_primary","04258275_2024-10-14_primary","04258275","primary","Primary",FALSE,0.232,,"M",,,"South Island, New Zealand","Te Anau, Southland","Te Anau","AU migrant","migrant","Originally banded on King Island, Tasmania in 2010 as a first year",167.744617,-45.414383,TRUE,"live_pheno_001|live_pheno_018",2,"04258275_2024-10-14",,,"live_measurement_0318",,,-40.7046646902343,,,-40.7046646902343,,,-40.7046646902343,,,-40.7046646902343,,,-40.7046646902343,,,TRUE,,,TRUE,,,TRUE,,,"keep",,,,,,,,,,,,FALSE,,,FALSE,,,FALSE,,,FALSE,,,,,,,,,,,,TRUE,,,FALSE,,,TRUE,,,"single_raw",,,"12",,,"include",,,"include",,,,,,,,,FALSE,,,,,,
"live_h_assay_0003","live_batch5_h","data/Master_TCEA_H_SI_Batch 5 breast and primary feathers_LEH_v1_SB.xls","Sample results_H",13,"CP16140_2024-10-08_breast","CP16140_2024-10-08_breast","CP16140","breast","Breast",FALSE,0.146,,"F",,,"South Island, New Zealand","Kaikoura, Canterbury","Kaikoura","NI migrant","migrant","Resighting at Whangaehu river mouth, North Island on May 16",173.667221,-42.413402,TRUE,"live_pheno_035|live_pheno_042",2,"CP16140_2024-10-08",,,"live_measurement_0319",,,-24.6651858347084,,,-24.6651858347084,,,-24.6651858347084,,,-24.6651858347084,,,-24.6651858347084,,,TRUE,,,TRUE,,,TRUE,,,"keep",,,,,,,,,,,,FALSE,,,FALSE,,,FALSE,,,FALSE,,,,,,,,,,,,TRUE,,,FALSE,,,TRUE,,,"single_raw",,,"13",,,"include",,,"include",,,,,,,,,FALSE,,,,,,
"live_h_assay_0004","live_batch5_h","data/Master_TCEA_H_SI_Batch 5 breast and primary feathers_LEH_v1_SB.xls","Sample results_H",14,"CP16140_2024-10-08_primary","CP16140_2024-10-08_primary","CP16140","primary","Primary",FALSE,0.145,,"F",,,"South Island, New Zealand","Kaikoura, Canterbury","Kaikoura","NI migrant","migrant","Resighting at Whangaehu river mouth, North Island on May 16",173.667221,-42.413402,TRUE,"live_pheno_035|live_pheno_042",2,"CP16140_2024-10-08",,,"live_measurement_0320",,,-9.62004772430199,,,-9.62004772430199,,,-9.62004772430199,,,-9.62004772430199,,,-9.62004772430199,,,TRUE,,,TRUE,,,TRUE,,,"keep",,,,,,,,,,,,FALSE,,,FALSE,,,FALSE,,,FALSE,,,,,,,,,,,,TRUE,,,FALSE,,,TRUE,,,"single_raw",,,"14",,,"include",,,"include",,,,,,,,,FALSE,,,,,,
"live_h_assay_0005","live_batch5_h","data/Master_TCEA_H_SI_Batch 5 breast and primary feathers_LEH_v1_SB.xls","Sample results_H",15,"CP16409_2024-10-02_breast","CP16409_2024-10-02_breast","CP16409","breast","Breast",FALSE,0.17,,"F","266440","266440","South Island, New Zealand","Kaitorete Spit, Canterbury","Kaitorete","resident","resident","PTT revealed that the bird remained at the tip of Kaitorete Spit the full year",172.431853,-43.845691,TRUE,"live_pheno_069|live_pheno_091",2,"CP16409_2024-10-02",,,"live_measurement_0321",,,-1.51704385612866,,,-1.51704385612866,,,-1.51704385612866,,,-1.51704385612866,,,-1.51704385612866,,,TRUE,,,TRUE,,,TRUE,,,"keep",,,,,,,,,,,,FALSE,,,FALSE,,,FALSE,,,FALSE,,,,,,,,,,,,TRUE,,,FALSE,,,TRUE,,,"single_raw",,,"15",,,"include",,,"include",,,,,,,,,FALSE,,,,,,
"live_h_assay_0006","live_batch5_h","data/Master_TCEA_H_SI_Batch 5 breast and primary feathers_LEH_v1_SB.xls","Sample results_H",16,"CP16409_2024-10-02_primary","CP16409_2024-10-02_primary","CP16409","primary","Primary",FALSE,0.177,,"F","266440","266440","South Island, New Zealand","Kaitorete Spit, Canterbury","Kaitorete","resident","resident","PTT revealed that the bird remained at the tip of Kaitorete Spit the full year",172.431853,-43.845691,TRUE,"live_pheno_069|live_pheno_091",2,"CP16409_2024-10-02",,,"live_measurement_0322",,,-12.8015294537538,,,-12.8015294537538,,,-12.8015294537538,,,-12.8015294537538,,,-12.8015294537538,,,TRUE,,,TRUE,,,TRUE,,,"keep",,,,,,,,,,,,FALSE,,,FALSE,,,FALSE,,,FALSE,,,,,,,,,,,,TRUE,,,FALSE,,,TRUE,,,"single_raw",,,"16",,,"include",,,"include",,,,,,,,,FALSE,,,,,,
"live_h_assay_0007","live_batch5_h","data/Master_TCEA_H_SI_Batch 5 breast and primary feathers_LEH_v1_SB.xls","Sample results_H",17,"CP16446_2024-10-21_breast","CP16446_2024-10-21_breast","CP16446","breast","Breast",FALSE,0.117,,"M","0A96","0A96","South Island, New Zealand","Kaitorete Spit, Canterbury","Kaitorete","AU migrant","migrant","GPS tag and local resighting confirmed overwintering at South Arm (near Hobart), Tasmania",172.397899,-43.851742,TRUE,"live_pheno_002|live_pheno_019",2,"CP16446_2024-10-21",,,"live_measurement_0323",,,-13.4623786355737,,,-13.4623786355737,,,-13.4623786355737,,,-13.4623786355737,,,-13.4623786355737,,,TRUE,,,TRUE,,,TRUE,,,"keep",,,,,,,,,,,,FALSE,,,FALSE,,,FALSE,,,FALSE,,,,,,,,,,,,TRUE,,,FALSE,,,TRUE,,,"single_raw",,,"17",,,"include",,,"include",,,,,,,,,FALSE,,,,,,
"live_h_assay_0008","live_batch5_h","data/Master_TCEA_H_SI_Batch 5 breast and primary feathers_LEH_v1_SB.xls","Sample results_H",18,"CP16446_2024-10-21_primary","CP16446_2024-10-21_primary","CP16446","primary","Primary",FALSE,0.2,,"M","0A96","0A96","South Island, New Zealand","Kaitorete Spit, Canterbury","Kaitorete","AU migrant","migrant","GPS tag and local resighting confirmed overwintering at South Arm (near Hobart), Tasmania",172.397899,-43.851742,TRUE,"live_pheno_002|live_pheno_019",2,"CP16446_2024-10-21",,,"live_measurement_0324",,,-19.1182563273475,,,-19.1182563273475,,,-19.1182563273475,,,-19.1182563273475,,,-19.1182563273475,,,TRUE,,,TRUE,,,TRUE,,,"keep",,,,,,,,,,,,FALSE,,,FALSE,,,FALSE,,,FALSE,,,,,,,,,,,,TRUE,,,FALSE,,,TRUE,,,"single_raw",,,"18",,,"include",,,"include",,,,,,,,,FALSE,,,,,,
"live_h_assay_0009","live_batch5_h","data/Master_TCEA_H_SI_Batch 5 breast and primary feathers_LEH_v1_SB.xls","Sample results_H",19,"CP16461_2024-10-07_breast","CP16461_2024-10-07_breast","CP16461","breast","Breast",FALSE,0.183,,"M",,,"South Island, New Zealand","Kaikoura, Canterbury","Kaikoura","resident","resident","Ailsa observation April 14",173.681777,-42.390193,TRUE,"live_pheno_070|live_pheno_092",2,"CP16461_2024-10-07",,,"live_measurement_0325",,,2.1638038388662,,,2.1638038388662,,,-0.399887446027748,,,-0.399887446027748,,,-0.399887446027748,,,TRUE,,,TRUE,,,TRUE,,,"keep",,,"No explicit workbook instruction selected one H repeat assay, so the modelling value is the mean of all retained valid repeats.",,,"_rpt suffix|avg d2H column|worksheet avg d2H column",,,"aqc_h_0001",,,TRUE,,,TRUE,,,FALSE,,,TRUE,,,"_rpt suffix|avg d2H column",,,"no_green_rpt_named",,,"resolved_mean_of_valid_repeats",,,TRUE,,,FALSE,,,TRUE,,,"mean_of_valid_repeats",,,"19|20",,,"include",,,"include",,,,,,,,,FALSE,,,,,,
"live_h_assay_0010","live_batch5_h","data/Master_TCEA_H_SI_Batch 5 breast and primary feathers_LEH_v1_SB.xls","Sample results_H",20,"CP16461_2024-10-07_breast_rpt","CP16461_2024-10-07_breast","CP16461","breast","Breast",TRUE,0.206,,"M",,,"South Island, New Zealand","Kaikoura, Canterbury","Kaikoura","resident","resident","Ailsa observation April 14",173.681777,-42.390193,TRUE,"live_pheno_070|live_pheno_092",2,"CP16461_2024-10-07",,,"live_measurement_0326",,,-2.9635787309217,,,-2.9635787309217,,,-0.399887446027748,,,-0.399887446027748,,,-0.399887446027748,,,TRUE,,,TRUE,,,TRUE,,,"keep",,,"No explicit workbook instruction selected one H repeat assay, so the modelling value is the mean of all retained valid repeats.",,,"_rpt suffix|avg d2H column|worksheet avg d2H column",,,"aqc_h_0002",,,TRUE,,,TRUE,,,FALSE,,,TRUE,,,"_rpt suffix|avg d2H column",,,"no_green_rpt_named",,,"resolved_mean_of_valid_repeats",,,TRUE,,,FALSE,,,TRUE,,,"mean_of_valid_repeats",,,"19|20",,,"include",,,"include",,,,,,,,,FALSE,,,,,,
"live_h_assay_0011","live_batch5_h","data/Master_TCEA_H_SI_Batch 5 breast and primary feathers_LEH_v1_SB.xls","Sample results_H",21,"CP16461_2024-10-07_primary","CP16461_2024-10-07_primary","CP16461","primary","Primary",FALSE,0.216,,"M",,,"South Island, New Zealand","Kaikoura, Canterbury","Kaikoura","resident","resident","Ailsa observation April 14",173.681777,-42.390193,TRUE,"live_pheno_070|live_pheno_092",2,"CP16461_2024-10-07",,,"live_measurement_0327",,,-14.8135063992905,,,-14.8135063992905,,,-14.8135063992905,,,-14.8135063992905,,,-14.8135063992905,,,TRUE,,,TRUE,,,TRUE,,,"keep",,,,,,,,,,,,FALSE,,,FALSE,,,FALSE,,,FALSE,,,,,,,,,,,,TRUE,,,FALSE,,,TRUE,,,"single_raw",,,"21",,,"include",,,"include",,,,,,,,,FALSE,,,,,,
"live_h_assay_0012","live_batch5_h","data/Master_TCEA_H_SI_Batch 5 breast and primary feathers_LEH_v1_SB.xls","Sample results_H",22,"CP16470_2024-10-08_breast","CP16470_2024-10-08_breast","CP16470","breast","Breast",FALSE,0.169,,"M",,,"South Island, New Zealand","Kaikoura, Canterbury","Kaikoura","resident","resident","Ailsa observation April 22",173.663729,-42.413163,TRUE,"live_pheno_071|live_pheno_093",2,"CP16470_2024-10-08",,,"live_measurement_0328",,,1.16765672660225,,,1.16765672660225,,,1.16765672660225,,,1.16765672660225,,,1.16765672660225,,,TRUE,,,TRUE,,,TRUE,,,"keep",,,,,,,,,,,,FALSE,,,FALSE,,,FALSE,,,FALSE,,,,,,,,,,,,TRUE,,,FALSE,,,TRUE,,,"single_raw",,,"22",,,"include",,,"include",,,,,,,,,FALSE,,,,,,
"live_h_assay_0013","live_batch5_h","data/Master_TCEA_H_SI_Batch 5 breast and primary feathers_LEH_v1_SB.xls","Sample results_H",23,"CP16470_2024-10-08_primary","CP16470_2024-10-08_primary","CP16470","primary","Primary",FALSE,0.184,,"M",,,"South Island, New Zealand","Kaikoura, Canterbury","Kaikoura","resident","resident","Ailsa observation April 22",173.663729,-42.413163,TRUE,"live_pheno_071|live_pheno_093",2,"CP16470_2024-10-08",,,"live_measurement_0329",,,-17.3986273095807,,,-17.3986273095807,,,-17.3986273095807,,,-17.3986273095807,,,-17.3986273095807,,,TRUE,,,TRUE,,,TRUE,,,"keep",,,,,,,,,,,,FALSE,,,FALSE,,,FALSE,,,FALSE,,,,,,,,,,,,TRUE,,,FALSE,,,TRUE,,,"single_raw",,,"23",,,"include",,,"include",,,,,,,,,FALSE,,,,,,
"live_h_assay_0014","live_batch5_h","data/Master_TCEA_H_SI_Batch 5 breast and primary feathers_LEH_v1_SB.xls","Sample results_H",24,"CP16501_2024-10-05_breast","CP16501_2024-10-05_breast","CP16501","breast","Breast",FALSE,0.2,,"M","266467","266467","South Island, New Zealand","Motueka Spit, Tasman Bay","Motueka Spit","resident","resident","PTT revealed that the bird remained at Motueka Spit the full year",173.031797,-41.120263,TRUE,"live_pheno_072|live_pheno_094",2,"CP16501_2024-10-05",,,"live_measurement_0330",,,-15.2430603892517,,,-15.2430603892517,,,-15.2430603892517,,,-15.2430603892517,,,-15.2430603892517,,,TRUE,,,TRUE,,,TRUE,,,"keep",,,,,,,,,,,,FALSE,,,FALSE,,,FALSE,,,FALSE,,,,,,,,,,,,TRUE,,,FALSE,,,TRUE,,,"single_raw",,,"24",,,"include",,,"include",,,,,,,,,FALSE,,,,,,
"live_h_assay_0015","live_batch5_h","data/Master_TCEA_H_SI_Batch 5 breast and primary feathers_LEH_v1_SB.xls","Sample results_H",25,"CP16501_2024-10-05_primary","CP16501_2024-10-05_primary","CP16501","primary","Primary",FALSE,0.168,,"M","266467","266467","South Island, New Zealand","Motueka Spit, Tasman Bay","Motueka Spit","resident","resident","PTT revealed that the bird remained at Motueka Spit the full year",173.031797,-41.120263,TRUE,"live_pheno_072|live_pheno_094",2,"CP16501_2024-10-05",,,"live_measurement_0331",,,-11.9011912315008,,,-11.9011912315008,,,-11.9011912315008,,,-11.9011912315008,,,-11.9011912315008,,,TRUE,,,TRUE,,,TRUE,,,"keep",,,,,,,,,,,,FALSE,,,FALSE,,,FALSE,,,FALSE,,,,,,,,,,,,TRUE,,,FALSE,,,TRUE,,,"single_raw",,,"25",,,"include",,,"include",,,,,,,,,FALSE,,,,,,
"live_h_assay_0016","live_batch5_h","data/Master_TCEA_H_SI_Batch 5 breast and primary feathers_LEH_v1_SB.xls","Sample results_H",26,"CP16507_2024-10-22_breast","CP16507_2024-10-22_breast","CP16507","breast","Breast",FALSE,0.172,,"F","0AA1","0AA1","South Island, New Zealand","Kaitorete Spit, Canterbury","Kaitorete","resident","resident","the lightlogger on the GPS tag revealed that the bird remained at Lake Ellesmere over the winter",172.601856,-43.830575,TRUE,"live_pheno_073|live_pheno_095",2,"CP16507_2024-10-22",,,"live_measurement_0332",,,6.70008281067213,,,6.70008281067213,,,6.70008281067213,,,6.70008281067213,,,6.70008281067213,,,TRUE,,,TRUE,,,TRUE,,,"keep",,,,,,,,,,,,FALSE,,,FALSE,,,FALSE,,,FALSE,,,,,,,,,,,,TRUE,,,FALSE,,,TRUE,,,"single_raw",,,"26",,,"include",,,"include",,,,,,,,,FALSE,,,,,,
"live_h_assay_0017","live_batch5_h","data/Master_TCEA_H_SI_Batch 5 breast and primary feathers_LEH_v1_SB.xls","Sample results_H",27,"CP16507_2024-10-22_primary","CP16507_2024-10-22_primary","CP16507","primary","Primary",FALSE,0.331,,"F","0AA1","0AA1","South Island, New Zealand","Kaitorete Spit, Canterbury","Kaitorete","resident","resident","the lightlogger on the GPS tag revealed that the bird remained at Lake Ellesmere over the winter",172.601856,-43.830575,TRUE,"live_pheno_073|live_pheno_095",2,"CP16507_2024-10-22",,,"live_measurement_0333",,,-26.4523764524518,,,-26.4523764524518,,,-26.4523764524518,,,-26.4523764524518,,,-26.4523764524518,,,TRUE,,,TRUE,,,TRUE,,,"keep",,,,,,,,,,,,FALSE,,,FALSE,,,FALSE,,,FALSE,,,,,,,,,,,,TRUE,,,FALSE,,,TRUE,,,"single_raw",,,"27",,,"include",,,"include",,,,,,,,,FALSE,,,,,,
"live_h_assay_0018","live_batch5_h","data/Master_TCEA_H_SI_Batch 5 breast and primary feathers_LEH_v1_SB.xls","Sample results_H",28,"CP16529_2024-10-12_breast","CP16529_2024-10-12_breast","CP16529","breast","Breast",FALSE,0.174,,"F",,,"South Island, New Zealand","Cass River, Canterbury","Cass River","AU migrant","migrant","Resighting at Shoalhaven Heads, New South Wales on February 27",170.48481,-43.880201,TRUE,"live_pheno_003|live_pheno_020",2,"CP16529_2024-10-12",,,"live_measurement_0334",,,-32.6667027189227,,,-32.6667027189227,,,-32.6667027189227,,,-32.6667027189227,,,-32.6667027189227,,,TRUE,,,TRUE,,,TRUE,,,"keep",,,,,,,,,,,,FALSE,,,FALSE,,,FALSE,,,FALSE,,,,,,,,,,,,TRUE,,,FALSE,,,TRUE,,,"single_raw",,,"28",,,"include",,,"include",,,,,,,,,FALSE,,,,,,
"live_h_assay_0019","live_batch5_h","data/Master_TCEA_H_SI_Batch 5 breast and primary feathers_LEH_v1_SB.xls","Sample results_H",29,"CP16529_2024-10-12_primary","CP16529_2024-10-12_primary","CP16529","primary","Primary",FALSE,0.177,,"F",,,"South Island, New Zealand","Cass River, Canterbury","Cass River","AU migrant","migrant","Resighting at Shoalhaven Heads, New South Wales on February 27",170.48481,-43.880201,TRUE,"live_pheno_003|live_pheno_020",2,"CP16529_2024-10-12",,,"live_measurement_0335",,,-55.5965207215819,,,-55.5965207215819,,,-55.5965207215819,,,-55.5965207215819,,,-55.5965207215819,,,TRUE,,,TRUE,,,TRUE,,,"keep",,,,,,,,,,,,FALSE,,,FALSE,,,FALSE,,,FALSE,,,,,,,,,,,,TRUE,,,FALSE,,,TRUE,,,"single_raw",,,"29",,,"include",,,"include",,,,,,,,,FALSE,,,,,,
"live_h_assay_0020","live_batch5_h","data/Master_TCEA_H_SI_Batch 5 breast and primary feathers_LEH_v1_SB.xls","Sample results_H",30,"CP16533_2024-10-11_breast","CP16533_2024-10-11_breast","CP16533","breast","Breast",FALSE,0.159,,"F","266448","266448","South Island, New Zealand","Tasman River, Mt. Cook National Park","Tasman River","AU migrant","migrant","PTT revealed this bird attempting trans-Tasman migration twice (departures: March 12 and March 24), with the 2nd attempt failing",170.143316,-43.733096,TRUE,"live_pheno_004|live_pheno_021",2,"CP16533_2024-10-11",,,"live_measurement_0336",,,-13.2879079780336,,,-13.2879079780336,,,-13.2879079780336,,,-13.2879079780336,,,-13.2879079780336,,,TRUE,,,TRUE,,,TRUE,,,"keep",,,,,,,,,,,,FALSE,,,FALSE,,,FALSE,,,FALSE,,,,,,,,,,,,TRUE,,,FALSE,,,TRUE,,,"single_raw",,,"30",,,"include",,,"include",,,,,,,,,FALSE,,,,,,
"live_h_assay_0021","live_batch5_h","data/Master_TCEA_H_SI_Batch 5 breast and primary feathers_LEH_v1_SB.xls","Sample results_H",31,"CP16533_2024-10-11_primary","CP16533_2024-10-11_primary","CP16533","primary","Primary",FALSE,0.19,,"F","266448","266448","South Island, New Zealand","Tasman River, Mt. Cook National Park","Tasman River","AU migrant","migrant","PTT revealed this bird attempting trans-Tasman migration twice (departures: March 12 and March 24), with the 2nd attempt failing",170.143316,-43.733096,TRUE,"live_pheno_004|live_pheno_021",2,"CP16533_2024-10-11",,,"live_measurement_0337",,,-20.9252310028528,,,-20.9252310028528,,,-20.9252310028528,,,-20.9252310028528,,,-20.9252310028528,,,TRUE,,,TRUE,,,TRUE,,,"keep",,,,,,,,,,,,FALSE,,,FALSE,,,FALSE,,,FALSE,,,,,,,,,,,,TRUE,,,FALSE,,,TRUE,,,"single_raw",,,"31",,,"include",,,"include",,,,,,,,,FALSE,,,,,,
"live_h_assay_0022","live_batch5_h","data/Master_TCEA_H_SI_Batch 5 breast and primary feathers_LEH_v1_SB.xls","Sample results_H",32,"CP16534_2024-10-11_breast","CP16534_2024-10-11_breast","CP16534","breast","Breast",FALSE,0.178,,"M","266373","266373","South Island, New Zealand","Tasman River, Mt. Cook National Park","Tasman River","AU migrant","migrant","PTT revealed this bird migrating to the mouth of the Snowy River, Victoria (arrival: April 3)",170.145302,-43.731722,TRUE,"live_pheno_005|live_pheno_022",2,"CP16534_2024-10-11",,,"live_measurement_0338",,,7.67023696197101,,,7.67023696197101,,,7.67023696197101,,,7.67023696197101,,,7.67023696197101,,,TRUE,,,TRUE,,,TRUE,,,"keep",,,,,,,,,,,,FALSE,,,FALSE,,,FALSE,,,FALSE,,,,,,,,,,,,TRUE,,,FALSE,,,TRUE,,,"single_raw",,,"32",,,"include",,,"include",,,,,,,,,FALSE,,,,,,
"live_h_assay_0023","live_batch5_h","data/Master_TCEA_H_SI_Batch 5 breast and primary feathers_LEH_v1_SB.xls","Sample results_H",33,"CP16534_2024-10-11_primary","CP16534_2024-10-11_primary","CP16534","primary","Primary",FALSE,0.18,,"M","266373","266373","South Island, New Zealand","Tasman River, Mt. Cook National Park","Tasman River","AU migrant","migrant","PTT revealed this bird migrating to the mouth of the Snowy River, Victoria (arrival: April 3)",170.145302,-43.731722,TRUE,"live_pheno_005|live_pheno_022",2,"CP16534_2024-10-11",,,"live_measurement_0339",,,-9.4040104342173,,,-9.4040104342173,,,-9.4040104342173,,,-9.4040104342173,,,-9.4040104342173,,,TRUE,,,TRUE,,,TRUE,,,"keep",,,,,,,,,,,,FALSE,,,FALSE,,,FALSE,,,FALSE,,,,,,,,,,,,TRUE,,,FALSE,,,TRUE,,,"single_raw",,,"33",,,"include",,,"include",,,,,,,,,FALSE,,,,,,
"live_h_assay_0024","live_batch5_h","data/Master_TCEA_H_SI_Batch 5 breast and primary feathers_LEH_v1_SB.xls","Sample results_H",34,"CP16536_2024-10-10_breast","CP16536_2024-10-10_breast","CP16536","breast","Breast",FALSE,0.176,,"M","266428","266428","South Island, New Zealand","Tasman River, Mt. Cook National Park","Tasman River","SI migrant","migrant","PTT revealed this bird wintering at Farewell Spit (arrival: Jan 2, departure: Sep 2)",170.144062,-43.736643,TRUE,"live_pheno_049|live_pheno_059",2,"CP16536_2024-10-10",,,"live_measurement_0340",,,3.72524978572474,,,3.72524978572474,,,3.72524978572474,,,3.72524978572474,,,3.72524978572474,,,TRUE,,,TRUE,,,TRUE,,,"keep",,,,,,,,,,,,FALSE,,,FALSE,,,FALSE,,,FALSE,,,,,,,,,,,,TRUE,,,FALSE,,,TRUE,,,"single_raw",,,"34",,,"include",,,"include",,,,,,,,,FALSE,,,,,,
