"adjudicated_sample_id","adjudicated_measurement_id","source_branch","source_file","source_sheet","source_sheet_rows","sample_id_raw","sample_id_base","ring","feather_type_raw","feather_type","is_repeat_assay","isotope","raw_value","value","amount_mg","cn_mass_ratio","sex","tag_id_adjusted","tag_id_raw_examples","status","status_bin","migratory_status_comment","longitude_capture","latitude_capture","status_known","source_phenotype_row_ids","source_phenotype_row_count","sample_identifier_examples","source_measurement_ids","n_raw_measurements_collapsed","adjudication_method","assay_qc_action","assay_qc_reason","assay_qc_evidence_source","assay_qc_decision_ids","assay_qc_manual_review_pending","assay_qc_manual_review_reason","assay_qc_manual_review_notes"
"live_assay_0153","live_assay_0153::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","164","CP19984_2024-10-14_breast feather","CP19984_2024-10-14_breast feather","CP19984","breast","Breast",FALSE,"normalised_d13c",-24.660872320748,-24.660872320748,0.213,3.4439054307907,"M",,,"unknown","unknown",,167.745905,-45.414044,FALSE,"live_pheno_130|live_pheno_148",2,"CP19984_2024-10-14","live_measurement_0306",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0154","live_assay_0154::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","165","CP19984_2024-10-14_primary feather","CP19984_2024-10-14_primary feather","CP19984","primary","Primary",FALSE,"normalised_d15n",8.11924139864621,8.11924139864621,0.21,3.54321626881052,"M",,,"unknown","unknown",,167.745905,-45.414044,FALSE,"live_pheno_130|live_pheno_148",2,"CP19984_2024-10-14","live_measurement_0307",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0154","live_assay_0154::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","165","CP19984_2024-10-14_primary feather","CP19984_2024-10-14_primary feather","CP19984","primary","Primary",FALSE,"normalised_d13c",-23.70763148564,-23.70763148564,0.21,3.54321626881052,"M",,,"unknown","unknown",,167.745905,-45.414044,FALSE,"live_pheno_130|live_pheno_148",2,"CP19984_2024-10-14","live_measurement_0308",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0155","live_assay_0155::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","166","CP9059_2024-10-08_breast feather","CP9059_2024-10-08_breast feather","CP9059","breast","Breast",FALSE,"normalised_d15n",12.5936658463559,12.5936658463559,0.236,3.43989854944903,"M",,,"resident","resident","Ailsa observation April 26",173.662786,-42.413422,TRUE,"live_pheno_090|live_pheno_112",2,"CP9059_2024-10-08","live_measurement_0309",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0155","live_assay_0155::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","166","CP9059_2024-10-08_breast feather","CP9059_2024-10-08_breast feather","CP9059","breast","Breast",FALSE,"normalised_d13c",-18.0455411184568,-18.0455411184568,0.236,3.43989854944903,"M",,,"resident","resident","Ailsa observation April 26",173.662786,-42.413422,TRUE,"live_pheno_090|live_pheno_112",2,"CP9059_2024-10-08","live_measurement_0310",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0156","live_assay_0156::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","167","CP9059_2024-10-08_primary feather","CP9059_2024-10-08_primary feather","CP9059","primary","Primary",FALSE,"normalised_d15n",14.8629857208597,14.8629857208597,0.269,3.46208283526748,"M",,,"resident","resident","Ailsa observation April 26",173.662786,-42.413422,TRUE,"live_pheno_090|live_pheno_112",2,"CP9059_2024-10-08","live_measurement_0311",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0156","live_assay_0156::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","167","CP9059_2024-10-08_primary feather","CP9059_2024-10-08_primary feather","CP9059","primary","Primary",FALSE,"normalised_d13c",-14.5257161476591,-14.5257161476591,0.269,3.46208283526748,"M",,,"resident","resident","Ailsa observation April 26",173.662786,-42.413422,TRUE,"live_pheno_090|live_pheno_112",2,"CP9059_2024-10-08","live_measurement_0312",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0157","live_assay_0157::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","168","CP19365_2024-10-10_breast feather","CP19365_2024-10-10_breast feather","CP19365","breast","Breast",FALSE,"normalised_d15n",11.322927655372,11.322927655372,0.239,3.35339637335356,"F","266434","266434","AU migrant","migrant","PTT revealed this bird leaving Tasman Valley to stage at Loganburn Reservoir (Central Otago) from mid-Jan to mid-April before migrating to inland South Australia (near Lake Hawdon)",170.143352,-43.73679,TRUE,"live_pheno_015|live_pheno_032",2,"CP19365_2024-10-10","live_measurement_0313",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0157","live_assay_0157::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","168","CP19365_2024-10-10_breast feather","CP19365_2024-10-10_breast feather","CP19365","breast","Breast",FALSE,"normalised_d13c",-23.3101243339637,-23.3101243339637,0.239,3.35339637335356,"F","266434","266434","AU migrant","migrant","PTT revealed this bird leaving Tasman Valley to stage at Loganburn Reservoir (Central Otago) from mid-Jan to mid-April before migrating to inland South Australia (near Lake Hawdon)",170.143352,-43.73679,TRUE,"live_pheno_015|live_pheno_032",2,"CP19365_2024-10-10","live_measurement_0314",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0158","live_assay_0158::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","169","CP19365_2024-10-10_primary feather","CP19365_2024-10-10_primary feather","CP19365","primary","Primary",FALSE,"normalised_d15n",3.98038410702127,3.98038410702127,0.191,3.5212597998533,"F","266434","266434","AU migrant","migrant","PTT revealed this bird leaving Tasman Valley to stage at Loganburn Reservoir (Central Otago) from mid-Jan to mid-April before migrating to inland South Australia (near Lake Hawdon)",170.143352,-43.73679,TRUE,"live_pheno_015|live_pheno_032",2,"CP19365_2024-10-10","live_measurement_0315",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0158","live_assay_0158::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","169","CP19365_2024-10-10_primary feather","CP19365_2024-10-10_primary feather","CP19365","primary","Primary",FALSE,"normalised_d13c",-22.7946566599693,-22.7946566599693,0.191,3.5212597998533,"F","266434","266434","AU migrant","migrant","PTT revealed this bird leaving Tasman Valley to stage at Loganburn Reservoir (Central Otago) from mid-Jan to mid-April before migrating to inland South Australia (near Lake Hawdon)",170.143352,-43.73679,TRUE,"live_pheno_015|live_pheno_032",2,"CP19365_2024-10-10","live_measurement_0316",1,"raw_assay","keep",,,,FALSE,,
"live_avg_CP16446_2024.10.21_breast.feather","live_avg_CP16446_2024.10.21_breast.feather::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","18|20","CP16446_2024-10-21_breast feather|CP16446_2024-10-21_breast feather_rpt","CP16446_2024-10-21_breast feather","CP16446","breast","Breast",TRUE,"normalised_d13c",-15.4022577127146,-15.4022577127146,0.23,3.4777247943137,"M","0A96","0A96","AU migrant","migrant","GPS tag and local resighting confirmed overwintering at South Arm (near Hobart), Tasmania",172.397899,-43.851742,TRUE,"live_pheno_002|live_pheno_019",2,"CP16446_2024-10-21","live_measurement_0014|live_measurement_0018",2,"lab_green_average","replace_with_average","Green-highlighted average is the lab-approved adjudicated C value for this repeated assay.","sheet note|green average","aqc_0004|aqc_0006",FALSE,,
"live_avg_CP16446_2024.10.21_breast.feather","live_avg_CP16446_2024.10.21_breast.feather::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","18|19","CP16446_2024-10-21_breast feather|CP16446_2024-10-21_breast feather_rpt","CP16446_2024-10-21_breast feather","CP16446","breast","Breast",TRUE,"normalised_d15n",11.2253930192501,11.2253930192501,0.2365,3.40867610695455,"M","0A96","0A96","AU migrant","migrant","GPS tag and local resighting confirmed overwintering at South Arm (near Hobart), Tasmania",172.397899,-43.851742,TRUE,"live_pheno_002|live_pheno_019",2,"CP16446_2024-10-21","live_measurement_0013|live_measurement_0015",2,"lab_green_average","replace_with_average","Green-highlighted average is the lab-approved adjudicated N value for this repeated assay.","sheet note|green average","aqc_0001|aqc_0002",FALSE,,
"live_avg_CP16470_2024.10.08_breast.feather","live_avg_CP16470_2024.10.08_breast.feather::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","24|25","CP16470_2024-10-08_breast feather|CP16470_2024-10-08_breast feather_rpt","CP16470_2024-10-08_breast feather","CP16470","breast","Breast",TRUE,"normalised_d13c",-20.1855223087705,-20.1855223087705,0.244,3.40050268705047,"M",,,"resident","resident","Ailsa observation April 22",173.663729,-42.413163,TRUE,"live_pheno_071|live_pheno_093",2,"CP16470_2024-10-08","live_measurement_0026|live_measurement_0028",2,"lab_green_average","replace_with_average","Green-highlighted average is the lab-approved adjudicated C value for this repeated assay.","sheet note|green average","aqc_0009|aqc_0010",FALSE,,
"live_avg_CP16470_2024.10.08_breast.feather","live_avg_CP16470_2024.10.08_breast.feather::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","24|25","CP16470_2024-10-08_breast feather|CP16470_2024-10-08_breast feather_rpt","CP16470_2024-10-08_breast feather","CP16470","breast","Breast",TRUE,"normalised_d15n",11.8090707413693,11.8090707413693,0.244,3.40050268705047,"M",,,"resident","resident","Ailsa observation April 22",173.663729,-42.413163,TRUE,"live_pheno_071|live_pheno_093",2,"CP16470_2024-10-08","live_measurement_0025|live_measurement_0027",2,"lab_green_average","replace_with_average","Green-highlighted average is the lab-approved adjudicated N value for this repeated assay.","sheet note|green average","aqc_0007|aqc_0008",FALSE,,
"live_avg_CP16533_2024.10.11_breast.feather","live_avg_CP16533_2024.10.11_breast.feather::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","33|34","CP16533_2024-10-11_breast feather|CP16533_2024-10-11_breast feather_rpt","CP16533_2024-10-11_breast feather","CP16533","breast","Breast",TRUE,"normalised_d13c",-24.042665172555,-24.042665172555,0.221,3.34357721035238,"F","266448","266448","AU migrant","migrant","PTT revealed this bird attempting trans-Tasman migration twice (departures: March 12 and March 24), with the 2nd attempt failing",170.143316,-43.733096,TRUE,"live_pheno_004|live_pheno_021",2,"CP16533_2024-10-11","live_measurement_0044|live_measurement_0046",2,"lab_green_average","replace_with_average","Green-highlighted average is the lab-approved adjudicated C value for this repeated assay.","sheet note|green average","aqc_0013|aqc_0014",FALSE,,
"live_avg_CP16533_2024.10.11_breast.feather","live_avg_CP16533_2024.10.11_breast.feather::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","33|34","CP16533_2024-10-11_breast feather|CP16533_2024-10-11_breast feather_rpt","CP16533_2024-10-11_breast feather","CP16533","breast","Breast",TRUE,"normalised_d15n",10.4110709464009,10.4110709464009,0.221,3.34357721035238,"F","266448","266448","AU migrant","migrant","PTT revealed this bird attempting trans-Tasman migration twice (departures: March 12 and March 24), with the 2nd attempt failing",170.143316,-43.733096,TRUE,"live_pheno_004|live_pheno_021",2,"CP16533_2024-10-11","live_measurement_0043|live_measurement_0045",2,"lab_green_average","replace_with_average","Green-highlighted average is the lab-approved adjudicated N value for this repeated assay.","sheet note|green average","aqc_0011|aqc_0012",FALSE,,
"live_avg_CP16543_2024.10.04_primary.feather","live_avg_CP16543_2024.10.04_primary.feather::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","41|42","CP16543_2024-10-04_primary feather|CP16543_2024-10-04_primary feather_rpt","CP16543_2024-10-04_primary feather","CP16543","primary","Primary",TRUE,"normalised_d13c",-16.2882895810577,-16.2882895810577,0.223,3.38075502285142,"F","266466","266466","resident","resident","PTT revealed that the bird remained at Motueka Spit the full year (except for a brief 2 day foray to Takaka in mid-December)",173.033468,-41.123473,TRUE,"live_pheno_074|live_pheno_096",2,"CP16543_2024-10-04","live_measurement_0060|live_measurement_0062",2,"lab_green_average","replace_with_average","Green-highlighted average is the lab-approved adjudicated C value for this repeated assay.","sheet note|green average","aqc_0017|aqc_0018",FALSE,,
"live_avg_CP16543_2024.10.04_primary.feather","live_avg_CP16543_2024.10.04_primary.feather::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","41|42","CP16543_2024-10-04_primary feather|CP16543_2024-10-04_primary feather_rpt","CP16543_2024-10-04_primary feather","CP16543","primary","Primary",TRUE,"normalised_d15n",11.6899878349192,11.6899878349192,0.223,3.38075502285142,"F","266466","266466","resident","resident","PTT revealed that the bird remained at Motueka Spit the full year (except for a brief 2 day foray to Takaka in mid-December)",173.033468,-41.123473,TRUE,"live_pheno_074|live_pheno_096",2,"CP16543_2024-10-04","live_measurement_0059|live_measurement_0061",2,"lab_green_average","replace_with_average","Green-highlighted average is the lab-approved adjudicated N value for this repeated assay.","sheet note|green average","aqc_0015|aqc_0016",FALSE,,
"live_avg_CP16627_2024.10.01_breast.feather","live_avg_CP16627_2024.10.01_breast.feather::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","45|46","CP16627_2024-10-01_breast feather|CP16627_2024-10-01_breast feather_rpt","CP16627_2024-10-01_breast feather","CP16627","breast","Breast",TRUE,"normalised_d13c",-21.2924562087123,-21.2924562087123,0.2545,3.38791051930713,"M","266390","266390","resident","resident","PTT revealed that the bird remained near Birdlings Flat and Kaituna Lagoon the full year",172.684973,-43.82787,TRUE,"live_pheno_075|live_pheno_097",2,"CP16627_2024-10-01","live_measurement_0068|live_measurement_0070",2,"lab_green_average","replace_with_average","Green-highlighted average is the lab-approved adjudicated C value for this repeated assay.","sheet note|green average","aqc_0021|aqc_0022",FALSE,,
"live_avg_CP16627_2024.10.01_breast.feather","live_avg_CP16627_2024.10.01_breast.feather::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","45|46","CP16627_2024-10-01_breast feather|CP16627_2024-10-01_breast feather_rpt","CP16627_2024-10-01_breast feather","CP16627","breast","Breast",TRUE,"normalised_d15n",13.9967809700958,13.9967809700958,0.2545,3.38791051930713,"M","266390","266390","resident","resident","PTT revealed that the bird remained near Birdlings Flat and Kaituna Lagoon the full year",172.684973,-43.82787,TRUE,"live_pheno_075|live_pheno_097",2,"CP16627_2024-10-01","live_measurement_0067|live_measurement_0069",2,"lab_green_average","replace_with_average","Green-highlighted average is the lab-approved adjudicated N value for this repeated assay.","sheet note|green average","aqc_0019|aqc_0020",FALSE,,
"live_avg_CP19350_2024.09.30_primary.feather","live_avg_CP19350_2024.09.30_primary.feather::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","125|126","CP19350_2024-09-30_primary feather|CP19350_2024-09-30_primary feather_rpt","CP19350_2024-09-30_primary feather","CP19350","primary","Primary",TRUE,"normalised_d13c",-20.4117485454833,-20.4117485454833,0.223,3.36542626136903,"F","266387","266387","SI migrant","migrant","PTT revealed that the bird left the breeding grounds at Birdlings Flat in early May and went to the agricultural fields near the Rakaia River where it stayed until late July, when it returned to Birdling's Flat",172.591216,-43.832075,TRUE,"live_pheno_056|live_pheno_066",2,"CP19350_2024-09-30","live_measurement_0228|live_measurement_0230",2,"lab_green_average","replace_with_average","Green-highlighted average is the lab-approved adjudicated C value for this repeated assay.","sheet note|green average","aqc_0037|aqc_0038",FALSE,,
"live_avg_CP19350_2024.09.30_primary.feather","live_avg_CP19350_2024.09.30_primary.feather::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","125|126","CP19350_2024-09-30_primary feather|CP19350_2024-09-30_primary feather_rpt","CP19350_2024-09-30_primary feather","CP19350","primary","Primary",TRUE,"normalised_d15n",15.2903010272083,15.2903010272083,0.223,3.36542626136903,"F","266387","266387","SI migrant","migrant","PTT revealed that the bird left the breeding grounds at Birdlings Flat in early May and went to the agricultural fields near the Rakaia River where it stayed until late July, when it returned to Birdling's Flat",172.591216,-43.832075,TRUE,"live_pheno_056|live_pheno_066",2,"CP19350_2024-09-30","live_measurement_0227|live_measurement_0229",2,"lab_green_average","replace_with_average","Green-highlighted average is the lab-approved adjudicated N value for this repeated assay.","sheet note|green average","aqc_0035|aqc_0036",FALSE,,
