"adjudicated_sample_id","source_branch","source_file","source_sheet","source_sheet_rows","source_sheet_rows_model","sample_id_raw","sample_id_base","ring","feather_type_raw","feather_type","is_repeat_assay","amount_mg","cn_mass_ratio","sex","tag_id_adjusted","tag_id_raw_examples","sampling_location_general","sampling_location_specific","sampling_site_label","status","status_bin","migratory_status_comment","longitude_capture","latitude_capture","status_known","source_phenotype_row_ids","source_phenotype_row_count","sample_identifier_examples","n_retained_assay_rows","n_model_contributing_rows","adjudication_method","assay_qc_variant_name","assay_qc_manual_review_pending","assay_qc_manual_review_reason","assay_qc_manual_review_notes","raw_normalised_d13c","raw_normalised_d15n","raw_normalised_d2h","audit_normalised_d13c","audit_normalised_d15n","audit_normalised_d2h","adjudicated_normalised_d13c","adjudicated_normalised_d15n","adjudicated_normalised_d2h","source_measurement_ids_normalised_d13c","source_measurement_ids_normalised_d15n","source_measurement_ids_normalised_d2h","source_measurement_ids_model_normalised_d13c","source_measurement_ids_model_normalised_d15n","source_measurement_ids_model_normalised_d2h","assay_qc_variant_row_action_normalised_d13c","assay_qc_variant_row_action_normalised_d15n","assay_qc_variant_row_action_normalised_d2h","assay_qc_action_normalised_d13c","assay_qc_action_normalised_d15n","assay_qc_action_normalised_d2h","assay_qc_reason_normalised_d13c","assay_qc_reason_normalised_d15n","assay_qc_reason_normalised_d2h","assay_qc_evidence_source_normalised_d13c","assay_qc_evidence_source_normalised_d15n","assay_qc_evidence_source_normalised_d2h","assay_qc_decision_ids_normalised_d13c","assay_qc_decision_ids_normalised_d15n","assay_qc_decision_ids_normalised_d2h","assay_qc_repeat_pair_detected_normalised_d13c","assay_qc_repeat_pair_detected_normalised_d15n","assay_qc_repeat_pair_detected_normalised_d2h","assay_qc_repeat_detection_sources_normalised_d13c","assay_qc_repeat_detection_sources_normalised_d15n","assay_qc_repeat_detection_sources_normalised_d2h","assay_qc_repeat_detection_pattern_normalised_d13c","assay_qc_repeat_detection_pattern_normalised_d15n","assay_qc_repeat_detection_pattern_normalised_d2h","assay_qc_repeat_resolution_status_normalised_d13c","assay_qc_repeat_resolution_status_normalised_d15n","assay_qc_repeat_resolution_status_normalised_d2h","assay_qc_contributes_to_model_value_normalised_d13c","assay_qc_contributes_to_model_value_normalised_d15n","assay_qc_contributes_to_model_value_normalised_d2h","assay_qc_model_source_rows_normalised_d13c","assay_qc_model_source_rows_normalised_d15n","assay_qc_model_source_rows_normalised_d2h","source_measurement_ids","source_measurement_ids_model"
"live_model_CP19327_2024.10.04_primary","live_batch5_h","data/Master_TCEA_H_SI_Batch 5 breast and primary feathers_LEH_v1_SB.xls","Sample results_H","110","110","CP19327_2024-10-04_primary","CP19327_2024-10-04_primary","CP19327","primary","Primary",FALSE,0.232,,"M","266421","266421","South Island, New Zealand","Porters Beach, Abel Tasman National Park","Porters Beach","SI migrant","migrant","PTT revealed that the bird left the breeding grounds at Porter's Beach in late February and wintered at the Waimea Inlet until early August",173.011575,-40.993306,TRUE,"live_pheno_055|live_pheno_065",2,"CP19327_2024-10-04",1,1,"single_raw","inclusive",FALSE,,,,,-23.2736295650277,,,-23.2736295650277,,,-23.2736295650277,,,"live_measurement_0416",,,"live_measurement_0416",,,"keep",,,"keep",,,,,,,,,,,,FALSE,,,,,,,,,,,,TRUE,,,"110","live_measurement_0416","live_measurement_0416"
"live_model_CP19340_2024.10.10_breast","live_batch5_h","data/Master_TCEA_H_SI_Batch 5 breast and primary feathers_LEH_v1_SB.xls","Sample results_H","111","111","CP19340_2024-10-10_breast","CP19340_2024-10-10_breast","CP19340","breast","Breast",FALSE,0.117,,"M","266393","266393","South Island, New Zealand","Tasman River, Mt. Cook National Park","Tasman River","AU migrant","migrant","PTT revealed this bird migrating to coastal Victoria near Lake Wellington (arrival: late March), but PTT stopped transmitting right before arrival",170.14463,-43.734073,TRUE,"live_pheno_014|live_pheno_031",2,"CP19340_2024-10-10",1,1,"single_raw","inclusive",FALSE,,,,,3.25806710111963,,,3.25806710111963,,,3.25806710111963,,,"live_measurement_0417",,,"live_measurement_0417",,,"keep",,,"keep",,,,,,,,,,,,FALSE,,,,,,,,,,,,TRUE,,,"111","live_measurement_0417","live_measurement_0417"
"live_model_CP19340_2024.10.10_primary","live_batch5_h","data/Master_TCEA_H_SI_Batch 5 breast and primary feathers_LEH_v1_SB.xls","Sample results_H","112","112","CP19340_2024-10-10_primary","CP19340_2024-10-10_primary","CP19340","primary","Primary",FALSE,0.233,,"M","266393","266393","South Island, New Zealand","Tasman River, Mt. Cook National Park","Tasman River","AU migrant","migrant","PTT revealed this bird migrating to coastal Victoria near Lake Wellington (arrival: late March), but PTT stopped transmitting right before arrival",170.14463,-43.734073,TRUE,"live_pheno_014|live_pheno_031",2,"CP19340_2024-10-10",1,1,"single_raw","inclusive",FALSE,,,,,-26.5785510156445,,,-26.5785510156445,,,-26.5785510156445,,,"live_measurement_0418",,,"live_measurement_0418",,,"keep",,,"keep",,,,,,,,,,,,FALSE,,,,,,,,,,,,TRUE,,,"112","live_measurement_0418","live_measurement_0418"
"live_model_CP19346_2024.10.02_breast","live_batch5_h","data/Master_TCEA_H_SI_Batch 5 breast and primary feathers_LEH_v1_SB.xls","Sample results_H","113","113","CP19346_2024-10-02_breast","CP19346_2024-10-02_breast","CP19346","breast","Breast",FALSE,0.176,,"M","266459","266459","South Island, New Zealand","Kaitorete Spit, Canterbury","Kaitorete","resident","resident","PTT revealed that the bird remained at Lake Ellesmere / Kaitorete Spit the full year",172.431853,-43.845691,TRUE,"live_pheno_081|live_pheno_103",2,"CP19346_2024-10-02",1,1,"single_raw","inclusive",FALSE,,,,,-11.4546469831619,,,-11.4546469831619,,,-11.4546469831619,,,"live_measurement_0419",,,"live_measurement_0419",,,"keep",,,"keep",,,,,,,,,,,,FALSE,,,,,,,,,,,,TRUE,,,"113","live_measurement_0419","live_measurement_0419"
"live_model_CP19346_2024.10.02_primary","live_batch5_h","data/Master_TCEA_H_SI_Batch 5 breast and primary feathers_LEH_v1_SB.xls","Sample results_H","114","114","CP19346_2024-10-02_primary","CP19346_2024-10-02_primary","CP19346","primary","Primary",FALSE,0.154,,"M","266459","266459","South Island, New Zealand","Kaitorete Spit, Canterbury","Kaitorete","resident","resident","PTT revealed that the bird remained at Lake Ellesmere / Kaitorete Spit the full year",172.431853,-43.845691,TRUE,"live_pheno_081|live_pheno_103",2,"CP19346_2024-10-02",1,1,"single_raw","inclusive",FALSE,,,,,-10.5715366479889,,,-10.5715366479889,,,-10.5715366479889,,,"live_measurement_0420",,,"live_measurement_0420",,,"keep",,,"keep",,,,,,,,,,,,FALSE,,,,,,,,,,,,TRUE,,,"114","live_measurement_0420","live_measurement_0420"
"live_model_CP19350_2024.09.30_breast","live_batch5_h","data/Master_TCEA_H_SI_Batch 5 breast and primary feathers_LEH_v1_SB.xls","Sample results_H","115","115","CP19350_2024-09-30_breast","CP19350_2024-09-30_breast","CP19350","breast","Breast",FALSE,0.208,,"F","266387","266387","South Island, New Zealand","Kaitorete Spit, Canterbury","Kaitorete","SI migrant","migrant","PTT revealed that the bird left the breeding grounds at Birdlings Flat in early May and went to the agricultural fields near the Rakaia River where it stayed until late July, when it returned to Birdling's Flat",172.591216,-43.832075,TRUE,"live_pheno_056|live_pheno_066",2,"CP19350_2024-09-30",1,1,"single_raw","inclusive",FALSE,,,,,-14.5679577035717,,,-14.5679577035717,,,-14.5679577035717,,,"live_measurement_0421",,,"live_measurement_0421",,,"keep",,,"keep",,,,,,,,,,,,FALSE,,,,,,,,,,,,TRUE,,,"115","live_measurement_0421","live_measurement_0421"
"live_model_CP19350_2024.09.30_primary","live_batch5_h","data/Master_TCEA_H_SI_Batch 5 breast and primary feathers_LEH_v1_SB.xls","Sample results_H","116","116","CP19350_2024-09-30_primary","CP19350_2024-09-30_primary","CP19350","primary","Primary",FALSE,0.204,,"F","266387","266387","South Island, New Zealand","Kaitorete Spit, Canterbury","Kaitorete","SI migrant","migrant","PTT revealed that the bird left the breeding grounds at Birdlings Flat in early May and went to the agricultural fields near the Rakaia River where it stayed until late July, when it returned to Birdling's Flat",172.591216,-43.832075,TRUE,"live_pheno_056|live_pheno_066",2,"CP19350_2024-09-30",1,1,"single_raw","inclusive",FALSE,,,,,-4.90486384322455,,,-4.90486384322455,,,-4.90486384322455,,,"live_measurement_0422",,,"live_measurement_0422",,,"keep",,,"keep",,,,,,,,,,,,FALSE,,,,,,,,,,,,TRUE,,,"116","live_measurement_0422","live_measurement_0422"
"live_model_CP19360_2024.10.04_breast","live_batch5_h","data/Master_TCEA_H_SI_Batch 5 breast and primary feathers_LEH_v1_SB.xls","Sample results_H","117","117","CP19360_2024-10-04_breast","CP19360_2024-10-04_breast","CP19360","breast","Breast",FALSE,0.17,,"F","266403","266403","South Island, New Zealand","Motueka Spit, Tasman Bay","Motueka Spit","SI migrant","migrant","PTT revealed that the bird left the breeding grounds at Porter's Beach shortly after deployment, when it jumped between to the Wainui Inlet and Motueka Spit and the Motueka River Mouth",173.030661,-41.11765,TRUE,"live_pheno_057|live_pheno_067",2,"CP19360_2024-10-04",1,1,"single_raw","inclusive",FALSE,,,,,-27.747857656815,,,-27.747857656815,,,-27.747857656815,,,"live_measurement_0423",,,"live_measurement_0423",,,"keep",,,"keep",,,,,,,,,,,,FALSE,,,,,,,,,,,,TRUE,,,"117","live_measurement_0423","live_measurement_0423"
"live_model_CP19360_2024.10.04_primary","live_batch5_h","data/Master_TCEA_H_SI_Batch 5 breast and primary feathers_LEH_v1_SB.xls","Sample results_H","118","118","CP19360_2024-10-04_primary","CP19360_2024-10-04_primary","CP19360","primary","Primary",FALSE,0.27,,"F","266403","266403","South Island, New Zealand","Motueka Spit, Tasman Bay","Motueka Spit","SI migrant","migrant","PTT revealed that the bird left the breeding grounds at Porter's Beach shortly after deployment, when it jumped between to the Wainui Inlet and Motueka Spit and the Motueka River Mouth",173.030661,-41.11765,TRUE,"live_pheno_057|live_pheno_067",2,"CP19360_2024-10-04",1,1,"single_raw","inclusive",FALSE,,,,,-26.0340508030579,,,-26.0340508030579,,,-26.0340508030579,,,"live_measurement_0424",,,"live_measurement_0424",,,"keep",,,"keep",,,,,,,,,,,,FALSE,,,,,,,,,,,,TRUE,,,"118","live_measurement_0424","live_measurement_0424"
"live_model_CP19361_2024.10.04_breast","live_batch5_h","data/Master_TCEA_H_SI_Batch 5 breast and primary feathers_LEH_v1_SB.xls","Sample results_H","119","119","CP19361_2024-10-04_breast","CP19361_2024-10-04_breast","CP19361","breast","Breast",FALSE,0.165,,"M","266469","266469","South Island, New Zealand","Motueka Spit, Tasman Bay","Motueka Spit","resident","resident","PTT revealed that the bird remained at Motueka Spit the full year",173.033468,-41.123473,TRUE,"live_pheno_082|live_pheno_104",2,"CP19361_2024-10-04",1,1,"single_raw","inclusive",FALSE,,,,,-21.3772879516674,,,-21.3772879516674,,,-21.3772879516674,,,"live_measurement_0425",,,"live_measurement_0425",,,"keep",,,"keep",,,,,,,,,,,,FALSE,,,,,,,,,,,,TRUE,,,"119","live_measurement_0425","live_measurement_0425"
"live_model_CP19361_2024.10.04_primary","live_batch5_h","data/Master_TCEA_H_SI_Batch 5 breast and primary feathers_LEH_v1_SB.xls","Sample results_H","120","120","CP19361_2024-10-04_primary","CP19361_2024-10-04_primary","CP19361","primary","Primary",FALSE,0.205,,"M","266469","266469","South Island, New Zealand","Motueka Spit, Tasman Bay","Motueka Spit","resident","resident","PTT revealed that the bird remained at Motueka Spit the full year",173.033468,-41.123473,TRUE,"live_pheno_082|live_pheno_104",2,"CP19361_2024-10-04",1,1,"single_raw","inclusive",FALSE,,,,,-3.64141395177048,,,-3.64141395177048,,,-3.64141395177048,,,"live_measurement_0426",,,"live_measurement_0426",,,"keep",,,"keep",,,,,,,,,,,,FALSE,,,,,,,,,,,,TRUE,,,"120","live_measurement_0426","live_measurement_0426"
"live_model_CP19365_breast","live_batch5_h","data/Master_TCEA_H_SI_Batch 5 breast and primary feathers_LEH_v1_SB.xls","Sample results_H","121","121","CP19365_breast","CP19365_breast","CP19365","breast","Breast",FALSE,0.128,,"F","266434","266434","South Island, New Zealand","Tasman River, Mt. Cook National Park","Tasman River","AU migrant","migrant","PTT revealed this bird leaving Tasman Valley to stage at Loganburn Reservoir (Central Otago) from mid-Jan to mid-April before migrating to inland South Australia (near Lake Hawdon)",170.143352,-43.73679,TRUE,"live_pheno_015|live_pheno_032",2,"CP19365_2024-10-10",1,1,"single_raw","inclusive",FALSE,,,,,15.6787653351278,,,15.6787653351278,,,15.6787653351278,,,"live_measurement_0427",,,"live_measurement_0427",,,"keep",,,"keep",,,,,,,,,,,,FALSE,,,,,,,,,,,,TRUE,,,"121","live_measurement_0427","live_measurement_0427"
"live_model_CP19365_primary","live_batch5_h","data/Master_TCEA_H_SI_Batch 5 breast and primary feathers_LEH_v1_SB.xls","Sample results_H","122","122","CP19365_primary","CP19365_primary","CP19365","primary","Primary",FALSE,0.161,,"F","266434","266434","South Island, New Zealand","Tasman River, Mt. Cook National Park","Tasman River","AU migrant","migrant","PTT revealed this bird leaving Tasman Valley to stage at Loganburn Reservoir (Central Otago) from mid-Jan to mid-April before migrating to inland South Australia (near Lake Hawdon)",170.143352,-43.73679,TRUE,"live_pheno_015|live_pheno_032",2,"CP19365_2024-10-10",1,1,"single_raw","inclusive",FALSE,,,,,-26.0724867731009,,,-26.0724867731009,,,-26.0724867731009,,,"live_measurement_0428",,,"live_measurement_0428",,,"keep",,,"keep",,,,,,,,,,,,FALSE,,,,,,,,,,,,TRUE,,,"122","live_measurement_0428","live_measurement_0428"
"live_model_CP19366_2024.10.10_breast","live_batch5_h","data/Master_TCEA_H_SI_Batch 5 breast and primary feathers_LEH_v1_SB.xls","Sample results_H","123","123","CP19366_2024-10-10_breast","CP19366_2024-10-10_breast","CP19366","breast","Breast",FALSE,0.125,,"F","266429","266429","South Island, New Zealand","Tasman River, Mt. Cook National Park","Tasman River","AU migrant","migrant","PTT revealed this bird leaving Tasman Valley to stage at the Waitaki River gorge (Central Otago) for several weeks in early March before migrating to the Aire River Mouth (Victoria) for a week then moving to the mud flats near Robbins Island (Tasmania) where it stayed from early April to early October",170.144062,-43.736643,TRUE,"live_pheno_016|live_pheno_033",2,"CP19366_2024-10-10",1,1,"single_raw","inclusive",FALSE,,,,,-3.06216382712083,,,-3.06216382712083,,,-3.06216382712083,,,"live_measurement_0429",,,"live_measurement_0429",,,"keep",,,"keep",,,,,,,,,,,,FALSE,,,,,,,,,,,,TRUE,,,"123","live_measurement_0429","live_measurement_0429"
"live_model_CP19366_2024.10.10_primary","live_batch5_h","data/Master_TCEA_H_SI_Batch 5 breast and primary feathers_LEH_v1_SB.xls","Sample results_H","124","124","CP19366_2024-10-10_primary","CP19366_2024-10-10_primary","CP19366","primary","Primary",FALSE,0.172,,"F","266429","266429","South Island, New Zealand","Tasman River, Mt. Cook National Park","Tasman River","AU migrant","migrant","PTT revealed this bird leaving Tasman Valley to stage at the Waitaki River gorge (Central Otago) for several weeks in early March before migrating to the Aire River Mouth (Victoria) for a week then moving to the mud flats near Robbins Island (Tasmania) where it stayed from early April to early October",170.144062,-43.736643,TRUE,"live_pheno_016|live_pheno_033",2,"CP19366_2024-10-10",1,1,"single_raw","inclusive",FALSE,,,,,-30.374107527047,,,-30.374107527047,,,-30.374107527047,,,"live_measurement_0430",,,"live_measurement_0430",,,"keep",,,"keep",,,,,,,,,,,,FALSE,,,,,,,,,,,,TRUE,,,"124","live_measurement_0430","live_measurement_0430"
"live_model_CP19368_2024.10.11_breast","live_batch5_h","data/Master_TCEA_H_SI_Batch 5 breast and primary feathers_LEH_v1_SB.xls","Sample results_H","125","125","CP19368_2024-10-11_breast","CP19368_2024-10-11_breast","CP19368","breast","Breast",FALSE,0.244,,"M","266379","266379","South Island, New Zealand","Tasman River, Mt. Cook National Park","Tasman River","AU migrant","migrant","PTT revealed this bird leaving Tasman Valley in mid-March, but bailing and returning to the South Island and staging at the intersection of the Maraura and Waikaia Rivers for 2 weeks. Then it tried again to migrate but bailed and returned to the same staging spot for 2 weeks. 3rd attempt succefully landed at the beaches near Piccaninny Creek Mouth (Tasmania)",173.0307,-41.11812,TRUE,"live_pheno_017|live_pheno_034",2,"CP19368_2024-10-11",1,1,"single_raw","inclusive",FALSE,,,,,2.60262477330125,,,2.60262477330125,,,2.60262477330125,,,"live_measurement_0431",,,"live_measurement_0431",,,"keep",,,"keep",,,,,,,,,,,,FALSE,,,,,,,,,,,,TRUE,,,"125","live_measurement_0431","live_measurement_0431"
"live_model_CP19368_2024.10.11_primary","live_batch5_h","data/Master_TCEA_H_SI_Batch 5 breast and primary feathers_LEH_v1_SB.xls","Sample results_H","126","126","CP19368_2024-10-11_primary","CP19368_2024-10-11_primary","CP19368","primary","Primary",FALSE,0.311,,"M","266379","266379","South Island, New Zealand","Tasman River, Mt. Cook National Park","Tasman River","AU migrant","migrant","PTT revealed this bird leaving Tasman Valley in mid-March, but bailing and returning to the South Island and staging at the intersection of the Maraura and Waikaia Rivers for 2 weeks. Then it tried again to migrate but bailed and returned to the same staging spot for 2 weeks. 3rd attempt succefully landed at the beaches near Piccaninny Creek Mouth (Tasmania)",173.0307,-41.11812,TRUE,"live_pheno_017|live_pheno_034",2,"CP19368_2024-10-11",1,1,"single_raw","inclusive",FALSE,,,,,-19.8818909409293,,,-19.8818909409293,,,-19.8818909409293,,,"live_measurement_0432",,,"live_measurement_0432",,,"keep",,,"keep",,,,,,,,,,,,FALSE,,,,,,,,,,,,TRUE,,,"126","live_measurement_0432","live_measurement_0432"
"live_model_CP19371_2024.10.05_breast","live_batch5_h","data/Master_TCEA_H_SI_Batch 5 breast and primary feathers_LEH_v1_SB.xls","Sample results_H","127","127","CP19371_2024-10-05_breast","CP19371_2024-10-05_breast","CP19371","breast","Breast",FALSE,0.182,,"F","266432","266432","South Island, New Zealand","Motueka Spit, Tasman Bay","Motueka Spit","resident","resident","PTT revealed that the bird remained at Motueka Spit the full year",173.031797,-41.120263,TRUE,"live_pheno_083|live_pheno_105",2,"CP19371_2024-10-05",1,1,"single_raw","inclusive",FALSE,,,,,-22.0604717762451,,,-22.0604717762451,,,-22.0604717762451,,,"live_measurement_0433",,,"live_measurement_0433",,,"keep",,,"keep",,,,,,,,,,,,FALSE,,,,,,,,,,,,TRUE,,,"127","live_measurement_0433","live_measurement_0433"
"live_model_CP19371_2024.10.05_primary","live_batch5_h","data/Master_TCEA_H_SI_Batch 5 breast and primary feathers_LEH_v1_SB.xls","Sample results_H","128","128","CP19371_2024-10-05_primary","CP19371_2024-10-05_primary","CP19371","primary","Primary",FALSE,0.154,,"F","266432","266432","South Island, New Zealand","Motueka Spit, Tasman Bay","Motueka Spit","resident","resident","PTT revealed that the bird remained at Motueka Spit the full year",173.031797,-41.120263,TRUE,"live_pheno_083|live_pheno_105",2,"CP19371_2024-10-05",1,1,"single_raw","inclusive",FALSE,,,,,-2.68696017250742,,,-2.68696017250742,,,-2.68696017250742,,,"live_measurement_0434",,,"live_measurement_0434",,,"keep",,,"keep",,,,,,,,,,,,FALSE,,,,,,,,,,,,TRUE,,,"128","live_measurement_0434","live_measurement_0434"
"live_model_CP19902_2024.10.12_breast","live_batch5_h","data/Master_TCEA_H_SI_Batch 5 breast and primary feathers_LEH_v1_SB.xls","Sample results_H","129","129","CP19902_2024-10-12_breast","CP19902_2024-10-12_breast","CP19902","breast","Breast",FALSE,0.138,,"F",,,"South Island, New Zealand","Cass River, Canterbury","Cass River","unknown","unknown",,170.478219,-43.873307,FALSE,"live_pheno_124|live_pheno_142",2,"CP19902_2024-10-12",1,1,"single_raw","inclusive",FALSE,,,,,-12.1212765401099,,,-12.1212765401099,,,-12.1212765401099,,,"live_measurement_0435",,,"live_measurement_0435",,,"keep",,,"keep",,,,,,,,,,,,FALSE,,,,,,,,,,,,TRUE,,,"129","live_measurement_0435","live_measurement_0435"
"live_model_CP19902_2024.10.12_primary","live_batch5_h","data/Master_TCEA_H_SI_Batch 5 breast and primary feathers_LEH_v1_SB.xls","Sample results_H","130","130","CP19902_2024-10-12_primary","CP19902_2024-10-12_primary","CP19902","primary","Primary",FALSE,0.18,,"F",,,"South Island, New Zealand","Cass River, Canterbury","Cass River","unknown","unknown",,170.478219,-43.873307,FALSE,"live_pheno_124|live_pheno_142",2,"CP19902_2024-10-12",1,1,"single_raw","inclusive",FALSE,,,,,-68.9890831838074,,,-68.9890831838074,,,-68.9890831838074,,,"live_measurement_0436",,,"live_measurement_0436",,,"keep",,,"keep",,,,,,,,,,,,FALSE,,,,,,,,,,,,TRUE,,,"130","live_measurement_0436","live_measurement_0436"
"live_model_CP19903_2024.10.12_breast","live_batch5_h","data/Master_TCEA_H_SI_Batch 5 breast and primary feathers_LEH_v1_SB.xls","Sample results_H","131","131","CP19903_2024-10-12_breast","CP19903_2024-10-12_breast","CP19903","breast","Breast",FALSE,0.124,,"M",,,"South Island, New Zealand","Cass River, Canterbury","Cass River","unknown","unknown",,170.478219,-43.873307,FALSE,"live_pheno_125|live_pheno_143",2,"CP19903_2024-10-12",1,1,"single_raw","inclusive",FALSE,,,,,-24.0447211648515,,,-24.0447211648515,,,-24.0447211648515,,,"live_measurement_0437",,,"live_measurement_0437",,,"keep",,,"keep",,,,,,,,,,,,FALSE,,,,,,,,,,,,TRUE,,,"131","live_measurement_0437","live_measurement_0437"
"live_model_CP19903_2024.10.12_primary","live_batch5_h","data/Master_TCEA_H_SI_Batch 5 breast and primary feathers_LEH_v1_SB.xls","Sample results_H","132","132","CP19903_2024-10-12_primary","CP19903_2024-10-12_primary","CP19903","primary","Primary",FALSE,0.155,,"M",,,"South Island, New Zealand","Cass River, Canterbury","Cass River","unknown","unknown",,170.478219,-43.873307,FALSE,"live_pheno_125|live_pheno_143",2,"CP19903_2024-10-12",1,1,"single_raw","inclusive",FALSE,,,,,-33.5746285832227,,,-33.5746285832227,,,-33.5746285832227,,,"live_measurement_0438",,,"live_measurement_0438",,,"keep",,,"keep",,,,,,,,,,,,FALSE,,,,,,,,,,,,TRUE,,,"132","live_measurement_0438","live_measurement_0438"
"live_model_CP19907_2024.10.14_breast","live_batch5_h","data/Master_TCEA_H_SI_Batch 5 breast and primary feathers_LEH_v1_SB.xls","Sample results_H","133","133","CP19907_2024-10-14_breast","CP19907_2024-10-14_breast","CP19907","breast","Breast",FALSE,0.165,,"F",,,"South Island, New Zealand","Te Anau, Southland","Te Anau","resident","resident","Resighting at Upukeroa River on Feb 18 (potential resident)",167.746751,-45.414278,TRUE,"live_pheno_084|live_pheno_106",2,"CP19907_2024-10-14",1,1,"single_raw","inclusive",FALSE,,,,,-14.3435048647567,,,-14.3435048647567,,,-14.3435048647567,,,"live_measurement_0439",,,"live_measurement_0439",,,"keep",,,"keep",,,,,,,,,,,,FALSE,,,,,,,,,,,,TRUE,,,"133","live_measurement_0439","live_measurement_0439"
"live_model_CP19907_2024.10.14_primary","live_batch5_h","data/Master_TCEA_H_SI_Batch 5 breast and primary feathers_LEH_v1_SB.xls","Sample results_H","134","134","CP19907_2024-10-14_primary","CP19907_2024-10-14_primary","CP19907","primary","Primary",FALSE,0.201,,"F",,,"South Island, New Zealand","Te Anau, Southland","Te Anau","resident","resident","Resighting at Upukeroa River on Feb 18 (potential resident)",167.746751,-45.414278,TRUE,"live_pheno_084|live_pheno_106",2,"CP19907_2024-10-14",1,1,"single_raw","inclusive",FALSE,,,,,-64.2934880222648,,,-64.2934880222648,,,-64.2934880222648,,,"live_measurement_0440",,,"live_measurement_0440",,,"keep",,,"keep",,,,,,,,,,,,FALSE,,,,,,,,,,,,TRUE,,,"134","live_measurement_0440","live_measurement_0440"
